,user_id,session_id,topic,sub_topic,learning_node,question_type_single,question_type_multichoice,question_difficulty_medium,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,ms_first_response_min,ms_first_response_mean,ms_first_response_max,is_correct_1,is_correct_0
6137,8735330606,1,1,1,1,1,0,1,0,0,0,24.0,24.0,24.0,0,1
6138,8736495026,1,1,2,4,7,0,5,2,0,0,5.0,19.142857142857142,47.0,2,5
6139,8737808196,6,1,2,7,14,0,14,0,0,0,1339.0,57838.142857142855,231320.0,10,4
6140,8741491854,2,1,1,3,5,0,5,0,0,0,7.0,20.6,38.0,1,4
6141,8741615845,3,1,4,5,9,0,9,0,0,0,8.0,65.33333333333333,238.0,3,6
6142,8742399170,1,1,5,7,13,0,13,0,0,0,4.0,15.076923076923077,25.0,4,9
6143,8742930312,6,6,9,27,44,0,44,0,0,0,6.0,39.02272727272727,103.0,27,17
6144,8745166947,1,1,1,1,1,0,1,0,0,0,22.0,22.0,22.0,0,1
6145,8745599765,1,1,2,1,2,0,2,0,0,0,14.0,18.0,22.0,2,0
6146,8745619346,1,1,2,3,5,0,5,0,0,0,12.0,20.6,31.0,3,2
6147,8746640012,4,1,2,10,31,0,31,0,0,0,3.0,9.67741935483871,29.0,26,5
6148,8747499107,1,1,1,6,11,0,11,0,0,0,4.0,19.818181818181817,41.0,3,8
6149,8748731799,1,1,1,1,2,0,2,0,0,0,44.0,48.5,53.0,1,1
6150,8750209445,1,1,1,2,2,0,2,0,0,0,6.0,12.5,19.0,1,1
6151,8753656326,1,1,1,3,3,0,0,0,3,0,5.0,9.333333333333334,14.0,1,2
6152,8753787415,1,1,1,1,2,0,2,0,0,0,10957.0,11280.5,11604.0,1,1
6153,8754353964,3,3,3,9,17,0,17,0,0,0,3.0,13.647058823529411,85.0,7,10
6154,8757692336,2,2,3,3,7,0,7,0,0,0,4.0,6.857142857142857,11.0,1,6
6155,8759264843,1,1,4,4,4,0,4,0,0,0,15939.0,55202.5,93123.0,0,4
6156,8759772035,1,1,2,5,9,0,9,0,0,0,6.0,12.0,28.0,7,2
6157,8760904328,1,1,3,7,7,0,7,0,0,0,19.0,42.857142857142854,76.0,3,4
6158,8761458532,1,1,2,5,14,0,8,5,0,1,10.0,43.642857142857146,131.0,12,2
6159,8762722045,5,3,2,11,27,0,24,3,0,0,4.0,10.777777777777779,22.0,22,5
6160,8764615526,1,1,1,1,1,0,1,0,0,0,16.0,16.0,16.0,0,1
6161,8764840150,6,4,4,11,34,0,34,0,0,0,3.0,9.058823529411764,42.0,19,15
6162,8765629286,1,1,3,3,5,0,4,1,0,0,11.0,18.0,26.0,3,2
6163,8766024159,1,1,1,2,3,0,3,0,0,0,19.0,31.666666666666668,45.0,2,1
6164,8766339348,2,2,2,4,8,0,8,0,0,0,9.0,36.0,143.0,2,6
6165,8775206661,1,1,2,2,4,0,4,0,0,0,5.0,6.0,8.0,2,2
6166,8776324425,1,1,3,14,14,0,12,2,0,0,10.0,32.5,72.0,14,0
6167,8777840158,2,1,5,5,17,0,17,0,0,0,5.0,20.11764705882353,50.0,10,7
6168,8784595678,1,1,1,2,4,0,4,0,0,0,12.0,24.5,43.0,1,3
6169,8784739258,2,1,1,1,3,0,3,0,0,0,6.0,11.333333333333334,15.0,2,1
6170,8784817751,1,1,4,6,11,0,11,0,0,0,8.0,20.818181818181817,36.0,6,5
6171,8785464435,11,6,8,30,76,0,75,1,0,0,3.0,12.513157894736842,51.0,48,28
6172,8786153122,2,2,3,8,15,0,15,0,0,0,6.0,37.666666666666664,81.0,15,0
6173,8787764450,2,2,8,11,21,0,19,2,0,0,2.0,12.761904761904763,27.0,7,14
6174,8790315201,8,4,17,41,80,0,80,0,0,0,3.0,17.0625,69.0,66,14
6175,8794279993,66,32,126,298,638,1,627,5,5,2,3.0,30.615023474178404,399.0,335,304
6176,8796197414,2,2,10,12,17,0,17,0,0,0,2.0,5.764705882352941,18.0,4,13
6177,8796875375,1,1,2,6,11,0,11,0,0,0,2.0,8.818181818181818,20.0,6,5
6178,8798835352,4,4,11,12,19,0,19,0,0,0,12.0,25.94736842105263,72.0,8,11
6179,8801695507,1,1,1,1,2,0,2,0,0,0,5.0,8.5,12.0,1,1
6180,8802602772,1,1,1,2,3,0,3,0,0,0,8.0,12.0,17.0,3,0
6181,8803989086,4,3,2,20,26,0,23,3,0,0,3.0,9.23076923076923,33.0,18,8
6182,8805933583,15,9,10,17,57,0,57,0,0,0,5.0,14.035087719298245,35.0,20,37
6183,8805960679,1,1,2,4,7,0,7,0,0,0,4.0,19.142857142857142,70.0,2,5
6184,8807738912,62,17,7,33,138,0,137,1,0,0,2.0,35.594202898550726,427.0,89,49
6185,8810580502,3,3,3,20,39,0,39,0,0,0,5.0,59.743589743589745,400.0,27,12
6186,8811356161,8,2,6,13,23,0,22,0,1,0,5.0,16.17391304347826,49.0,17,6
6187,8813293725,7,6,7,27,57,0,55,2,0,0,2.0,26.75438596491228,164.0,34,23
6188,8814456270,1,1,2,3,9,0,9,0,0,0,8.0,18.333333333333332,44.0,7,2
6189,8815216611,1,1,1,1,1,0,1,0,0,0,21.0,21.0,21.0,0,1
6190,8816424991,8,4,9,13,19,0,17,2,0,0,6.0,25.36842105263158,83.0,12,7
6191,8819828910,8,7,2,16,33,0,33,0,0,0,5.0,18.606060606060606,142.0,31,2
6192,8821162649,2,1,5,4,11,0,11,0,0,0,2.0,5.909090909090909,15.0,3,8
6193,8822158587,2,2,7,9,9,0,9,0,0,0,9.0,28.22222222222222,89.0,3,6
6194,8823185659,15,5,26,81,192,0,192,0,0,0,2.0,13.015625,53.0,126,66
6195,8824105899,1,1,1,2,3,0,3,0,0,0,15.0,27.333333333333332,46.0,3,0
6196,8824373548,12,10,45,98,115,0,115,0,0,0,2.0,43.96521739130435,287.0,61,54
6197,8827219359,6,4,18,26,41,0,41,0,0,0,2.0,2.8292682926829267,6.0,9,32
6198,8827529711,6,2,8,19,35,0,35,0,0,0,3.0,45.8,201.0,22,13
6199,8829514360,1,1,1,1,1,0,1,0,0,0,19.0,19.0,19.0,1,0
6200,8832587956,5,5,8,8,17,0,17,0,0,0,6.0,42.411764705882355,165.0,11,6
6201,8835105052,1,1,2,14,14,0,13,1,0,0,13.0,35.357142857142854,114.0,14,0
6202,8835580960,6,2,8,19,41,0,41,0,0,0,4.0,18.29268292682927,65.0,27,14
6203,8837211691,1,1,1,3,5,0,5,0,0,0,10.0,82.0,291.0,4,1
6204,8839071544,4,3,4,6,8,0,8,0,0,0,3.0,45.5,244.0,6,2
6205,8839235241,48,20,25,71,142,0,142,0,0,0,3.0,18.197183098591548,133.0,83,59
6206,8839495833,1,1,1,1,3,0,3,0,0,0,15.0,24.0,29.0,1,2
6207,8842216745,1,1,1,1,1,0,1,0,0,0,36.0,36.0,36.0,1,0
6208,8842218398,5,4,2,25,50,0,50,0,0,0,685.0,7321.3,18222.0,30,20
6209,8842361023,3,2,3,3,8,0,8,0,0,0,4.0,24.625,41.0,8,0
6210,8843801729,7,3,11,43,71,0,71,0,0,0,5.0,18.633802816901408,128.0,40,31
6211,8846435372,1,1,1,1,1,0,1,0,0,0,27.0,27.0,27.0,1,0
6212,8850500422,2,2,4,4,11,0,11,0,0,0,5.0,15.909090909090908,39.0,4,7
6213,8850920403,83,15,17,49,359,0,298,49,0,12,2.0,6.064066852367688,198.0,141,218
6214,8851974594,1,1,3,3,3,0,3,0,0,0,11.0,204.0,564.0,2,1
6215,8853424683,1,1,1,2,2,0,2,0,0,0,9.0,12.5,16.0,1,1
6216,8853690068,62,19,7,103,339,0,325,12,0,2,2.0,7.607669616519174,76.0,199,140
6217,8856562738,6,1,1,2,36,0,36,0,0,0,4.0,20.416666666666668,63.0,25,11
6218,8856793574,18,9,41,83,178,0,176,1,0,1,2.0,42.97752808988764,558.0,127,51
6219,8858672169,1,1,4,5,14,0,14,0,0,0,8.0,17.928571428571427,30.0,2,12
6220,8862285536,2,2,4,5,6,0,6,0,0,0,12.0,38.0,113.0,3,3
6221,8862876531,18,13,40,81,151,2,153,0,0,0,3.0,14.601307189542483,58.0,105,48
6222,8864106755,1,1,1,2,5,0,5,0,0,0,3.0,19.8,39.0,3,2
6223,8865411375,14,3,6,20,78,0,78,0,0,0,2.0,18.128205128205128,150.0,38,40
6224,8867727899,4,3,8,11,15,1,16,0,0,0,4.0,29.3125,76.0,8,8
6225,8870028378,8,5,3,10,26,0,24,2,0,0,2.0,8.923076923076923,69.0,24,2
6226,8870129007,3,1,6,15,30,0,30,0,0,0,2.0,15.633333333333333,262.0,6,24
6227,8870290199,12,2,4,18,83,0,81,2,0,0,2.0,10.096385542168674,77.0,65,18
6228,8872979190,3,2,9,18,26,0,26,0,0,0,2.0,9.961538461538462,34.0,15,11
6229,8874479272,1,1,2,2,5,0,5,0,0,0,10856.0,40102.2,101024.0,3,2
6230,8874576612,3,2,3,9,17,0,17,0,0,0,4.0,32.64705882352941,183.0,11,6
6231,8876354519,5,2,6,9,23,0,16,1,4,2,6.0,24.47826086956522,56.0,14,9
6232,8878590608,1,1,3,6,6,0,6,0,0,0,5.0,11.166666666666666,16.0,2,4
6233,8878956433,4,4,2,14,25,0,25,0,0,0,2.0,10.6,85.0,10,15
6234,8879702471,1,1,3,4,4,0,4,0,0,0,11.0,25.25,32.0,4,0
6235,8880433590,3,3,6,7,15,0,13,0,1,1,3.0,26.133333333333333,59.0,12,3
6236,8883979092,9,8,8,19,34,0,34,0,0,0,2.0,21.558823529411764,92.0,23,11
6237,8884154970,4,2,2,24,49,0,49,0,0,0,3.0,49.91836734693877,236.0,48,1
6238,8884689475,1,1,2,4,7,0,7,0,0,0,12.0,27.571428571428573,54.0,3,4
6239,8886295666,1,1,2,5,9,0,9,0,0,0,4020.0,9857.0,27545.0,8,1
6240,8889183150,9,2,3,6,61,0,61,0,0,0,4.0,18.37704918032787,101.0,34,27
6241,8890734288,8,4,6,10,24,1,22,3,0,0,2282.0,10560.48,43511.0,15,10
6242,8893723580,11,7,21,45,83,1,81,3,0,0,4673.0,24154.154761904763,129299.0,65,19
6243,8895297394,4,3,9,14,42,0,31,11,0,0,8.0,40.69047619047619,166.0,29,13
6244,8896117809,1,1,1,2,5,0,5,0,0,0,13.0,33.4,43.0,3,2
6245,8896601119,2,2,3,3,3,0,3,0,0,0,22.0,53.0,114.0,0,3
6246,8899778460,1,1,2,4,4,0,4,0,0,0,22.0,30.5,49.0,1,3
6247,8901562626,2,2,1,12,23,0,23,0,0,0,5.0,14.826086956521738,33.0,5,18
6248,8902700996,1,1,2,2,3,0,1,2,0,0,4.0,7.666666666666667,11.0,1,2
6249,8902794041,9,7,7,18,40,0,38,2,0,0,3.0,17.575,71.0,28,12
6250,8903212604,1,1,1,3,3,0,3,0,0,0,15.0,23.0,27.0,0,3
6251,8905406489,1,1,2,4,7,0,7,0,0,0,2.0,5.142857142857143,10.0,3,4
6252,8906321572,1,1,1,5,9,0,9,0,0,0,3.0,10.555555555555555,22.0,8,1
6253,8909103981,1,1,3,4,11,0,11,0,0,0,12.0,28.363636363636363,104.0,8,3
6254,8910203060,2,1,1,3,4,0,4,0,0,0,8.0,15.5,26.0,1,3
6255,8910645456,3,3,1,13,21,0,21,0,0,0,3.0,17.714285714285715,41.0,17,4
6256,8912496029,2,2,3,4,5,0,5,0,0,0,5.0,23.2,60.0,1,4
6257,8912555350,1,1,2,2,2,0,2,0,0,0,17.0,32.0,47.0,0,2
6258,8920169458,3,2,7,18,32,0,32,0,0,0,7.0,30.15625,81.0,15,17
6259,8921528895,2,2,8,15,16,0,16,0,0,0,3.0,6.3125,15.0,5,11
6260,8924278968,1,1,8,14,14,0,14,0,0,0,4.0,19.0,90.0,11,3
6261,8926801886,3,2,2,4,10,0,7,3,0,0,6.0,18.0,39.0,4,6
6262,8927519917,2,2,2,3,6,0,6,0,0,0,8.0,47.333333333333336,110.0,5,1
6263,8927653799,1,1,1,1,2,0,0,2,0,0,40.0,48.0,56.0,1,1
6264,8928991982,1,1,3,4,7,0,7,0,0,0,9.0,371.0,2043.0,6,1
6265,8929580523,1,1,1,2,3,0,3,0,0,0,2.0,9.0,14.0,0,3
6266,8930213779,1,1,1,1,1,0,1,0,0,0,124.0,124.0,124.0,1,0
6267,8930674326,4,4,2,20,39,0,39,0,0,0,4.0,21.487179487179485,61.0,35,4
6268,8932474567,1,1,8,13,13,0,13,0,0,0,2.0,3.769230769230769,10.0,2,11
6269,8932684859,1,1,2,2,4,0,4,0,0,0,11.0,15.5,22.0,1,3
6270,8933039542,5,2,1,4,20,0,20,0,0,0,4.0,11.65,23.0,14,6
6271,8933936923,1,1,2,2,2,0,2,0,0,0,104.0,256.5,409.0,1,1
6272,8935854150,1,1,2,2,3,0,3,0,0,0,3.0,5.666666666666667,10.0,2,1
6273,8937700909,1,1,1,1,2,0,2,0,0,0,15.0,16.5,18.0,0,2
6274,8938726095,2,2,1,5,6,0,6,0,0,0,3.0,11.0,25.0,1,5
6275,8939583825,9,7,4,19,33,0,33,0,0,0,3.0,9.636363636363637,28.0,22,11
6276,8941107739,1,1,1,1,1,0,1,0,0,0,26.0,26.0,26.0,1,0
6277,8941288834,1,1,1,1,2,0,2,0,0,0,29.0,34.0,39.0,2,0
6278,8943169534,11,7,6,48,149,0,144,5,0,0,2.0,13.308724832214764,247.0,139,10
6279,8945559918,1,1,6,7,7,0,7,0,0,0,8.0,55.285714285714285,151.0,4,3
6280,8949595231,3,2,2,6,11,0,11,0,0,0,5.0,14.272727272727273,38.0,4,7
6281,8950601682,3,3,3,5,8,0,8,0,0,0,9.0,24.0,57.0,4,4
6282,8951419594,5,3,5,8,21,0,17,4,0,0,6.0,23.38095238095238,124.0,15,6
6283,8953065009,1,1,2,10,19,0,19,0,0,0,2.0,13.736842105263158,94.0,18,1
6284,8956398771,1,1,3,5,5,0,5,0,0,0,25.0,126.4,211.0,2,3
6285,8956452412,1,1,1,5,9,0,9,0,0,0,4.0,27.11111111111111,84.0,4,5
6286,8956675843,1,1,1,1,1,0,1,0,0,0,17.0,17.0,17.0,0,1
6287,8957321612,3,2,1,2,5,0,5,0,0,0,5.0,14.0,36.0,3,2
6288,8957574414,7,5,5,27,48,0,48,0,0,0,2.0,14.270833333333334,77.0,14,34
6289,8957841595,1,1,1,1,3,0,3,0,0,0,19.0,31.0,42.0,0,3
6290,8958766593,1,1,1,2,3,0,3,0,0,0,19.0,26.0,36.0,3,0
6291,8970675339,1,1,1,1,1,0,1,0,0,0,136.0,136.0,136.0,0,1
6292,8974247783,5,2,3,31,81,0,81,0,0,0,3.0,9.209876543209877,26.0,77,4
6293,8974920161,3,3,1,10,17,0,17,0,0,0,3.0,14.0,53.0,12,5
6294,8978975045,1,1,2,2,3,0,3,0,0,0,12.0,33.333333333333336,51.0,1,2
6295,8979019584,11,9,26,62,79,0,75,4,0,0,6.0,28.78481012658228,93.0,30,49
6296,8981930634,5,3,5,16,41,0,37,2,0,2,3.0,21.878048780487806,124.0,29,12
6297,8982694794,7,2,14,31,47,0,45,0,2,0,1.0,30.53191489361702,160.0,21,26
6298,8983204069,1,1,1,3,9,0,9,0,0,0,13.0,47.333333333333336,88.0,7,2
6299,8983467029,7,5,5,28,36,0,36,0,0,0,2.0,18.833333333333332,37.0,17,19
6300,8985769620,3,2,6,11,19,0,19,0,0,0,4.0,24.05263157894737,90.0,13,6
6301,8986162181,2,1,3,6,16,0,16,0,0,0,4.0,15.4375,40.0,8,8
6302,8987412513,1,1,6,7,13,0,13,0,0,0,8.0,18.076923076923077,34.0,6,7
6303,8988389757,5,1,1,1,8,0,8,0,0,0,2.0,5.25,10.0,0,8
6304,8990102633,28,24,6,73,133,0,130,3,0,0,2.0,14.68421052631579,242.0,123,10
6305,8992667298,1,1,2,4,7,0,7,0,0,0,3.0,14.857142857142858,34.0,0,7
6306,8996580106,1,1,1,2,2,0,2,0,0,0,10.0,11.0,12.0,2,0
6307,8997219790,13,8,14,48,94,0,92,2,0,0,3.0,15.829787234042554,83.0,47,47
6308,8997784936,4,2,8,10,16,0,16,0,0,0,6.0,32.75,71.0,8,8
6309,8998871722,1,1,1,15,29,0,29,0,0,0,7.0,33.41379310344828,104.0,23,6
6310,9001887175,1,1,3,3,3,0,3,0,0,0,6.0,16.333333333333332,27.0,1,2
6311,9009340754,3,2,5,7,13,0,13,0,0,0,2.0,6.3076923076923075,14.0,3,10
6312,9009515471,1,1,7,13,13,0,13,0,0,0,41.0,190.30769230769232,340.0,7,6
6313,9012069812,2,2,2,3,3,0,3,0,0,0,4.0,5.666666666666667,8.0,0,3
6314,9012628419,6,3,6,9,13,0,13,0,0,0,7.0,23.384615384615383,59.0,7,6
6315,9013433816,3,2,5,6,20,0,20,0,0,0,4.0,13.6,30.0,17,3
6316,9013939976,48,10,3,29,131,0,131,0,0,0,2.0,9.389312977099237,95.0,86,45
6317,9014729977,19,14,9,80,216,0,214,2,0,0,2.0,8.912037037037036,54.0,162,54
6318,9015152063,1,1,4,7,13,0,13,0,0,0,6.0,16.46153846153846,36.0,11,2
6319,9016306684,17,14,59,91,133,4,135,2,0,0,2.0,13.591240875912408,65.0,44,93
6320,9016383107,1,1,2,7,13,0,13,0,0,0,7.0,29.23076923076923,57.0,6,7
6321,9020530943,1,1,3,14,14,0,14,0,0,0,10517.0,94229.78571428571,730853.0,8,6
6322,9021061730,3,2,1,13,29,0,29,0,0,0,6.0,39.827586206896555,367.0,16,13
6323,9021509939,2,2,1,2,2,0,2,0,0,0,5.0,25.0,45.0,1,1
6324,9023299321,10,2,11,25,80,0,80,0,0,0,1.0,18.35,133.0,61,19
6325,9027982152,1,1,2,5,9,0,9,0,0,0,3.0,6.111111111111111,23.0,1,8
6326,9028603924,3,2,6,18,18,0,18,0,0,0,5.0,16.27777777777778,37.0,12,6
6327,9028777200,15,4,7,15,64,0,63,1,0,0,2.0,9.703125,29.0,30,34
6328,9030906233,2,1,1,1,5,0,5,0,0,0,7.0,8.8,10.0,2,3
6329,9032626876,1,1,2,3,5,0,5,0,0,0,8.0,30.2,69.0,3,2
6330,9033127011,2,2,6,7,11,0,11,0,0,0,4.0,24.636363636363637,66.0,5,6
6331,9034076459,1,1,3,5,13,0,11,2,0,0,2.0,2.8461538461538463,6.0,3,10
6332,9034525837,1,1,1,2,2,0,2,0,0,0,9.0,9.5,10.0,1,1
6333,9037409839,7,6,6,24,43,0,41,2,0,0,4.0,16.325581395348838,56.0,30,13
6334,9038101046,1,1,1,1,2,0,2,0,0,0,7.0,19.0,31.0,2,0
6335,9039171536,1,1,1,1,2,0,2,0,0,0,25.0,31.0,37.0,0,2
6336,9040826194,6,4,11,13,26,0,26,0,0,0,3.0,15.038461538461538,67.0,18,8
6337,9041637391,3,3,3,8,21,0,20,1,0,0,4.0,11.476190476190476,27.0,17,4
6338,9042963457,1,1,3,5,9,0,9,0,0,0,3.0,25.11111111111111,131.0,7,2
6339,9043319856,2,2,1,5,5,0,5,0,0,0,11.0,22.4,36.0,1,4
6340,9044594894,17,8,5,39,133,0,133,0,0,0,3.0,14.93233082706767,89.0,100,33
6341,9046521138,1,1,1,2,3,0,3,0,0,0,9.0,17.0,28.0,2,1
6342,9047972046,1,1,4,4,8,0,8,0,0,0,5.0,10.25,22.0,1,7
6343,9051213302,1,1,1,6,11,0,11,0,0,0,3.0,28.0,85.0,10,1
6344,9051399031,17,3,9,27,108,0,106,2,0,0,2.0,5.657407407407407,32.0,59,49
6345,9051875989,6,3,12,37,72,0,72,0,0,0,2.0,19.73611111111111,94.0,12,60
6346,9054570365,1,1,1,1,1,0,1,0,0,0,17.0,17.0,17.0,1,0
6347,9055762598,2,2,6,17,24,0,24,0,0,0,13.0,36.958333333333336,135.0,16,8
6348,9055790292,14,7,18,31,70,1,71,0,0,0,1.0,11.04225352112676,51.0,17,54
6349,9056073080,4,2,16,23,41,0,38,1,2,0,5.0,6689.09756097561,97844.0,17,24
6350,9057458811,2,2,11,24,24,0,24,0,0,0,4.0,26.208333333333332,137.0,20,4
6351,9057960202,5,4,21,45,59,0,59,0,0,0,2.0,7.067796610169491,28.0,19,40
6352,9058999127,2,1,2,10,19,0,19,0,0,0,3.0,43.89473684210526,302.0,10,9
6353,9063316234,1,1,3,8,8,0,8,0,0,0,4.0,6.5,12.0,8,0
6354,9065517913,15,10,6,45,150,0,148,2,0,0,2.0,14.413333333333334,181.0,133,17
6355,9067138384,7,3,2,3,8,0,8,0,0,0,2.0,6.25,10.0,6,2
6356,9070574150,1,1,2,2,4,0,4,0,0,0,4.0,19.0,50.0,0,4
6357,9072289338,1,1,2,7,13,0,13,0,0,0,4.0,7.0,13.0,13,0
6358,9077803852,1,1,2,3,8,0,5,3,0,0,3.0,7.625,16.0,1,7
6359,9078566300,1,1,3,7,7,0,7,0,0,0,9.0,13.285714285714286,20.0,4,3
6360,9081387231,1,1,1,1,2,0,2,0,0,0,14.0,20.5,27.0,0,2
6361,9081519389,1,1,4,7,13,0,13,0,0,0,3.0,5.461538461538462,20.0,4,9
6362,9082609176,16,10,18,62,127,0,122,0,5,0,2.0,8.645669291338583,45.0,75,52
6363,9082733414,21,15,31,75,166,1,167,0,0,0,3.0,18.233532934131738,120.0,138,29
6364,9084948696,4,3,4,13,14,0,14,0,0,0,5.0,11.928571428571429,25.0,5,9
6365,9084989498,4,2,5,4,21,0,21,0,0,0,7.0,38.095238095238095,117.0,12,9
6366,9086228593,2,2,2,2,3,0,2,1,0,0,8.0,11.0,16.0,0,3
6367,9088362354,8,8,7,38,67,0,67,0,0,0,3.0,17.328358208955223,197.0,56,11
6368,9090201121,1,1,2,6,11,0,11,0,0,0,5.0,25.636363636363637,46.0,10,1
6369,9090651937,6,2,1,3,12,0,12,0,0,0,2.0,7.0,14.0,7,5
6370,9092528827,3,3,9,11,32,0,32,0,0,0,2.0,8.46875,32.0,7,25
6371,9092582837,3,1,3,11,14,0,14,0,0,0,5.0,27.928571428571427,88.0,6,8
6372,9093593143,4,4,7,7,15,0,14,0,1,0,7.0,17.4,31.0,11,4
6373,9095618635,14,6,11,20,75,0,75,0,0,0,3.0,15.653333333333334,70.0,34,41
6374,9100035625,1,1,3,4,4,0,4,0,0,0,4.0,19.5,52.0,1,3
6375,9104410419,5,1,4,20,74,0,74,0,0,0,9.0,55.729729729729726,457.0,45,29
6376,9105327417,1,1,2,5,9,0,8,1,0,0,4.0,15.0,20.0,8,1
6377,9105658529,3,3,5,5,9,0,9,0,0,0,8.0,24.444444444444443,74.0,3,6
6378,9107322917,31,16,71,175,283,0,271,12,0,0,2.0,27.12367491166078,349.0,137,146
6379,9108410503,2,2,2,5,8,0,8,0,0,0,11.0,37.75,83.0,4,4
6380,9108990341,5,2,7,13,48,2,50,0,0,0,4.0,17.14,59.0,22,28
6381,9110446773,2,2,3,3,8,0,8,0,0,0,11.0,29.875,85.0,2,6
6382,9113757759,2,2,2,5,6,0,6,0,0,0,4.0,9.5,18.0,4,2
6383,9116343236,23,3,2,32,139,0,139,0,0,0,2.0,15.18705035971223,171.0,90,49
6384,9117143055,1,1,1,1,1,0,1,0,0,0,140.0,140.0,140.0,0,1
6385,9117298809,1,1,2,3,5,0,5,0,0,0,8.0,45.4,101.0,5,0
6386,9118027107,3,2,2,2,4,0,4,0,0,0,4.0,20.0,60.0,1,3
6387,9119192814,5,2,3,17,31,0,31,0,0,0,5.0,18.29032258064516,135.0,14,17
6388,9121157820,2,1,2,2,4,0,4,0,0,0,5.0,21.5,32.0,2,2
6389,9122146197,9,4,2,23,43,0,43,0,0,0,5.0,36.13953488372093,294.0,34,9
6390,9122741645,3,3,6,9,17,0,17,0,0,0,5.0,22.235294117647058,45.0,9,8
6391,9124171046,4,3,5,17,41,0,41,0,0,0,5.0,20.390243902439025,170.0,24,17
6392,9124418416,1,1,1,1,1,0,1,0,0,0,29.0,29.0,29.0,1,0
6393,9124631748,1,1,3,2,4,0,4,0,0,0,9.0,24.5,55.0,2,2
6394,9125248994,1,1,2,3,8,0,8,0,0,0,15.0,22.375,32.0,2,6
6395,9125321250,140,102,49,512,1277,0,1251,22,0,4,2.0,12.919342208300705,264.0,1125,152
6396,9127409934,3,2,6,12,31,0,26,5,0,0,3.0,14.064516129032258,43.0,10,21
6397,9127761556,1,1,4,5,5,0,5,0,0,0,14.0,64.6,95.0,1,4
6398,9128901717,1,1,4,5,5,0,5,0,0,0,17.0,29.0,37.0,2,3
6399,9131403302,5,4,10,17,33,0,33,0,0,0,3.0,30.060606060606062,168.0,9,24
6400,9131445248,1,1,4,3,5,0,3,2,0,0,12.0,23.2,39.0,4,1
6401,9131812925,4,2,12,20,27,0,27,0,0,0,1671.0,9204.444444444445,45648.0,12,15
6402,9132587238,1,1,2,8,15,0,15,0,0,0,4.0,60.266666666666666,310.0,14,1
6403,9132725315,1,1,2,3,8,0,6,0,2,0,7.0,12.625,31.0,8,0
6404,9135491188,1,1,2,2,5,0,5,0,0,0,2.0,3.2,6.0,0,5
6405,9137253484,4,3,4,16,22,0,22,0,0,0,7.0,18.863636363636363,70.0,10,12
6406,9139358789,1,1,1,2,2,0,2,0,0,0,47.0,51.5,56.0,1,1
6407,9140023679,5,5,6,34,44,0,44,0,0,0,5.0,27.931818181818183,74.0,37,7
6408,9140330698,14,10,48,77,121,0,120,1,0,0,2.0,95.30578512396694,657.0,76,45
6409,9142785225,4,4,1,6,14,0,14,0,0,0,14.0,35.0,60.0,13,1
6410,9143140041,1,1,2,3,5,0,5,0,0,0,5.0,10.4,21.0,1,4
6411,9144242929,16,10,1,47,86,0,86,0,0,0,3.0,14.779069767441861,49.0,56,30
6412,9146353216,1,1,3,3,3,0,3,0,0,0,3.0,142.0,334.0,2,1
6413,9146699221,2,1,2,4,11,0,11,0,0,0,6.0,21.727272727272727,64.0,6,5
6414,9149226991,1,1,1,1,1,0,1,0,0,0,39.0,39.0,39.0,0,1
6415,9149821870,2,1,2,4,11,0,11,0,0,0,8.0,26.636363636363637,46.0,6,5
6416,9150381079,2,1,1,1,3,0,3,0,0,0,8.0,38.0,71.0,2,1
6417,9151471061,4,4,15,24,28,0,28,0,0,0,5.0,52.92857142857143,175.0,11,17
6418,9153251864,1,1,2,2,3,0,2,1,0,0,2.0,3.0,4.0,1,2
6419,9154574447,44,4,2,8,92,0,92,0,0,0,2.0,7.673913043478261,76.0,33,59
6420,9157417523,9,3,5,9,22,0,19,3,0,0,8.0,21.863636363636363,39.0,12,10
6421,9162226572,3,2,1,8,29,0,29,0,0,0,5.0,16.551724137931036,38.0,20,9
6422,9163156924,1,1,1,1,1,0,1,0,0,0,28.0,28.0,28.0,0,1
6423,9165029665,2,2,6,12,13,0,13,0,0,0,5.0,29.692307692307693,177.0,7,6
6424,9167552819,4,2,2,20,51,0,51,0,0,0,2.0,12.098039215686274,44.0,48,3
6425,9168398889,2,1,3,4,15,0,12,3,0,0,13.0,65.33333333333333,173.0,11,4
6426,9169605006,1,1,1,7,13,0,13,0,0,0,9.0,25.46153846153846,56.0,10,3
6427,9170688366,19,11,6,69,195,0,195,0,0,0,2.0,8.661538461538461,81.0,173,22
6428,9171675351,3,1,5,12,29,0,29,0,0,0,3.0,17.724137931034484,67.0,21,8
6429,9171873231,3,2,9,14,25,0,25,0,0,0,3.0,30.2,144.0,20,5
6430,9172047844,4,1,1,2,23,0,23,0,0,0,4.0,19.52173913043478,75.0,21,2
6431,9172440622,2,1,1,1,2,0,0,2,0,0,3.0,7.5,12.0,2,0
6432,9172823263,6,3,5,10,38,0,32,6,0,0,4.0,34.78947368421053,204.0,16,22
6433,9173471021,12,4,6,10,41,0,41,0,0,0,2.0,20.829268292682926,77.0,26,15
6434,9176214109,4,2,5,6,13,0,13,0,0,0,8.0,18.76923076923077,39.0,9,4
